C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_38_723.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_38_723.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_38_723.jpg, 0, 0, 0, 8.113809E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_38_827.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_38_827.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_38_827.jpg, 0, 0, 0, 7.959946E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_38_930.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_38_930.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_38_930.jpg, 0, 0, 0, 8.030294E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_034.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_034.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_034.jpg, 0, 0, 0, 7.827043E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_134.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_134.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_134.jpg, 0, 0, 0, 7.966549E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_237.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_237.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_237.jpg, 0, 0, 0, 7.818341E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_340.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_340.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_340.jpg, 0, 0, 0, 7.84489E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_443.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_443.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_443.jpg, 0, 0, 0, 7.861587E-05
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_544.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_544.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_544.jpg, 0, 0.2513519, 0, 0.1591855
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_647.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_647.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_647.jpg, 0, 0.5420808, 0, 0.6181887
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_750.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_750.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_750.jpg, 0, 0.8568725, 0, 1.408673
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_850.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_850.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_850.jpg, 0, 1, 0, 2.548617
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_39_950.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_39_950.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_39_950.jpg, 0, 1, 0, 3.724158
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_054.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_054.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_054.jpg, 0, 1, 0, 4.893952
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_158.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_158.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_158.jpg, -0.2751632, 1, 0, 6.03716
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_265.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_265.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_265.jpg, -0.3293915, 1, 0, 7.374954
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_364.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_364.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_364.jpg, -0.02839858, 1, 0, 8.506807
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_465.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_465.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_465.jpg, 0, 1, 0, 9.623574
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_565.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_565.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_565.jpg, -0.1508881, 1, 0, 10.72948
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_670.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_670.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_670.jpg, -0.2877159, 1, 0, 11.62092
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_771.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_771.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_771.jpg, 0, 1, 0, 12.91157
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_872.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_872.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_872.jpg, 0, 1, 0, 13.94875
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_40_972.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_40_972.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_40_972.jpg, -0.08954979, 1, 0, 14.97176
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_074.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_074.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_074.jpg, -0.3861743, 1, 0, 16.07096
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_180.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_180.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_180.jpg, -0.7331411, 1, 0, 17.10156
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_281.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_281.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_281.jpg, -0.8242565, 1, 0, 17.78508
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_382.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_382.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_382.jpg, -0.5192944, 1, 0, 18.95385
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_483.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_483.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_483.jpg, -0.2173179, 1, 0, 19.89403
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_586.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_586.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_586.jpg, 0, 1, 0, 20.95997
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_686.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_686.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_686.jpg, 0, 1, 0, 21.88999
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_788.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_788.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_788.jpg, 0, 1, 0, 22.91327
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_893.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_893.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_893.jpg, 0, 1, 0, 23.87597
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_41_994.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_41_994.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_41_994.jpg, 0, 1, 0, 24.84864
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_101.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_101.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_101.jpg, -0.02182457, 1, 0, 25.99716
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_203.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_203.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_203.jpg, -0.3271771, 1, 0, 26.8847
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_303.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_303.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_303.jpg, -0.2970631, 1, 0, 27.70622
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_406.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_406.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_406.jpg, -0.006946974, 1, 0, 28.63655
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_511.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_511.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_511.jpg, 0, 1, 0, 29.54576
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_616.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_616.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_616.jpg, 0, 1, 0, 30.19235
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_716.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_716.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_716.jpg, 0, 1, 0, 30.19008
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_820.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_820.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_820.jpg, 0, 1, 0, 30.19111
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_42_923.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_42_923.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_42_923.jpg, 0, 1, 0, 30.19036
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_024.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_024.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_024.jpg, 0, 1, 0, 30.19034
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_124.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_124.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_124.jpg, 0, 1, 0, 30.19033
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_232.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_232.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_232.jpg, -0.2382663, 1, 0, 30.17505
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_332.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_332.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_332.jpg, -0.3128193, 1, 0, 30.1785
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_432.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_432.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_432.jpg, -0.01685774, 1, 0, 30.18894
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_535.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_535.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_535.jpg, 0, 1, 0, 30.19033
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_638.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_638.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_638.jpg, 0, 1, 0, 30.19037
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_743.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_743.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_743.jpg, 0, 1, 0, 30.19024
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_848.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_848.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_848.jpg, 0, 1, 0, 30.19032
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_43_952.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_43_952.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_43_952.jpg, -0.06844071, 1, 0, 30.18905
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_051.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_051.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_051.jpg, -0.3679765, 1, 0, 30.15921
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_155.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_155.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_155.jpg, -0.4495597, 1, 0, 30.16569
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_256.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_256.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_256.jpg, -0.1336771, 1, 0, 30.19328
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_359.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_359.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_359.jpg, 0, 1, 0, 30.18863
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_464.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_464.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_464.jpg, 0, 1, 0, 30.19027
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_567.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_567.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_567.jpg, 0, 1, 0, 30.19012
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_670.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_670.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_670.jpg, 0, 1, 0, 30.19053
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_772.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_772.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_772.jpg, 0, 1, 0, 30.19003
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_875.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_875.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_875.jpg, 0, 1, 0, 30.19059
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_44_981.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_44_981.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_44_981.jpg, 0, 1, 0, 30.19037
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_085.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_085.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_085.jpg, 0, 1, 0, 30.19096
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_186.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_186.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_186.jpg, 0, 1, 0, 30.19031
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_291.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_291.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_291.jpg, -0.2257376, 1, 0, 30.17665
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_393.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_393.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_393.jpg, -0.3039008, 1, 0, 30.17954
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_493.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_493.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_493.jpg, -0.005229412, 1, 0, 30.18802
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_599.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_599.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_599.jpg, 0, 1, 0, 30.19007
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_700.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_700.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_700.jpg, 0, 1, 0, 30.19034
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_803.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_803.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_803.jpg, 0, 1, 0, 30.19025
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_45_905.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_45_905.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_45_905.jpg, -0.06824925, 1, 0, 30.18974
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_006.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_006.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_006.jpg, -0.3704041, 1, 0, 30.15869
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_110.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_110.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_110.jpg, -0.09956989, 1, 0, 30.19158
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_211.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_211.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_211.jpg, 0, 1, 0, 30.18952
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_315.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_315.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_315.jpg, 0, 1, 0, 30.19026
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_417.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_417.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_417.jpg, 0, 1, 0, 30.19029
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_519.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_519.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_519.jpg, 0, 1, 0, 30.1903
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_623.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_623.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_623.jpg, -0.0457814, 1, 0, 30.18993
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_727.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_727.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_727.jpg, 0, 1, 0, 30.19038
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_834.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_834.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_834.jpg, 0, 1, 0, 30.19186
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_46_938.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_46_938.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_46_938.jpg, 0, 1, 0, 30.19028
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_044.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_044.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_044.jpg, -0.1307866, 1, 0, 30.1858
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_148.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_148.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_148.jpg, -0.4032093, 1, 0, 30.1559
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_249.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_249.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_249.jpg, -0.1054809, 1, 0, 30.19161
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_354.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_354.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_354.jpg, 0, 1, 0, 30.18931
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_456.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_456.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_456.jpg, 0, 1, 0, 30.1902
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_560.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_560.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_560.jpg, 0, 1, 0, 30.19047
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_668.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_668.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_668.jpg, 0, 1, 0, 30.19029
C:\Users\priya\Documents\Data\IMG\center_2019_01_13_15_22_47_769.jpg, C:\Users\priya\Documents\Data\IMG\left_2019_01_13_15_22_47_769.jpg, C:\Users\priya\Documents\Data\IMG\right_2019_01_13_15_22_47_769.jpg, -0.226755, 1, 0, 30.17648
